20年,DATE
這20年,DATE
蔡,PERSON
呂秀蓮,PERSON
兩岸,GPE
2020年,DATE
89.7%,PERCENT
83%,PERCENT
過去半年,DATE
8年,DATE
四,CARDINAL
六,CARDINAL
90%,PERCENT
藍綠,ORG
今天,DATE
宋楚瑜,PERSON
當年,DATE
60%,PERCENT
10秒鐘,TIME
21年,DATE
中華民國,GPE
一,CARDINAL
12年,DATE
70%,PERCENT
國民黨,ORG
4年,DATE
台灣,GPE
5分鐘,TIME
1/11,DATE
韓,PERSON
民進黨,ORG
明年,DATE
三,CARDINAL
臺海,GPE
中央,ORG
聖誕節,DATE
台灣人,NORP
宋神掌,PERSON
兩,CARDINAL
