中國大陸,GPE
蔡,PERSON
去年,DATE
蔡英文,PERSON
第一,ORDINAL
民主進步黨,ORG
蘇貞昌,PERSON
蔡同榮,PERSON
高雄,GPE
30年,DATE
臺灣,GPE
1996年,DATE
英國,GPE
過去三年,DATE
六,CARDINAL
0到6歲,DATE
美國,GPE
中華民國,GPE
瑜,PERSON
國民黨,ORG
張,PERSON
數百萬之多,CARDINAL
台灣,GPE
台,GPE
零到六歲,DATE
台商,NORP
台灣,NORP
憲法,LAW
65歲以上,DATE
國安,ORG
2.0,CARDINAL
韓,PERSON
民進黨,ORG
明年,DATE
5000元,MONEY
三,CARDINAL
國大,ORG
14%,PERCENT
中華人民共和國,GPE
1/11,CARDINAL
韓國,GPE
台南市,GPE
兩,CARDINAL
九二,EVENT
2500元,MONEY
中國,GPE
