蔡,PERSON
美國,GPE
亞太,LOC
國民黨,ORG
2016年,DATE
中華民國,GPE
台灣,NORP
馬,NORP
今天,DATE
宋楚瑜,PERSON
台語,LANGUAGE
台灣,GPE
兩,CARDINAL
亞洲,LOC
百年,DATE
4年以前,DATE
六,CARDINAL
韓,PERSON
兩岸,LOC
中國大陸,GPE
台灣人,NORP
三,CARDINAL
幾千億,CARDINAL
第一,ORDINAL
第十五,ORDINAL
日本,GPE
一,CARDINAL
民進黨,ORG
一年,DATE
