蔡同榮,PERSON
2020年,DATE
國民黨,ORG
90%,PERCENT
台灣,NORP
蔡英文,PERSON
當年,DATE
嘉義市,GPE
立法,ORG
今天,DATE
30年,DATE
閩南話,LANGUAGE
台灣,GPE
第三,ORDINAL
幾十年,DATE
2018年,DATE
國語,LANGUAGE
韓國瑜,PERSON
立法院,ORG
第二,ORDINAL
四,CARDINAL
一,CARDINAL
民進黨,ORG
第四,ORDINAL
楊蕙如,PERSON
